"location_id","location_type","samplecount"
185818,Linear plot,1
185819,Linear plot,1
185828,"Square plot 5 x 5 m, most habitats",10
185832,Linear plot,10
185835,Linear plot,8
185836,Linear plot,8
185837,"Square plot 5 x 5 m, most habitats",8
185838,Linear plot,8
185839,"Square plot 5 x 5 m, most habitats",8
185856,"Square plot 5 x 5 m, most habitats",11
185857,"Square plot 10 x 10 m, woodlands",11
185858,"Square plot 5 x 5 m, most habitats",6
185859,Linear plot,11
185860,Linear plot,11
185861,"Square plot 10 x 10 m, woodlands",4
185862,"Square plot 5 x 5 m, most habitats",4
185863,Linear plot,10
185864,"Square plot 5 x 5 m, most habitats",2
185866,Linear plot,4
185867,Linear plot,2
185868,Linear plot,4
185869,"Square plot 5 x 5 m, most habitats",2
185870,Linear plot,2
185871,Linear plot,11
185872,Linear plot,9
185875,Linear plot,12
185877,"Square plot 5 x 5 m, most habitats",12
185879,"Square plot 5 x 5 m, most habitats",12
185880,Linear plot,9
185881,"Square plot 5 x 5 m, most habitats",12
185892,Linear plot,2
185893,"Square plot 5 x 5 m, most habitats",2
185894,"Square plot 5 x 5 m, most habitats",2
185895,"Square plot 5 x 5 m, most habitats",2
185896,Linear plot,2
185899,"Square plot 5 x 5 m, most habitats",1
185933,"Square plot 5 x 5 m, most habitats",2
185934,"Square plot 5 x 5 m, most habitats",2
185935,Linear plot,2
185937,"Square plot 5 x 5 m, most habitats",3
185948,Linear plot,1
185951,"Square plot 5 x 5 m, most habitats",1
185955,"Square plot 5 x 5 m, most habitats",7
185956,"Square plot 10 x 10 m, woodlands",7
185958,Linear plot,7
185959,"Square plot 5 x 5 m, most habitats",6
185960,Linear plot,6
185962,Linear plot,12
185963,"Square plot 10 x 10 m, woodlands",1
185974,"Square plot 10 x 10 m, woodlands",6
185976,Linear plot,6
186017,Linear plot,1
186035,"Square plot 5 x 5 m, most habitats",6
186036,"Square plot 5 x 5 m, most habitats",7
186037,Linear plot,6
186038,"Square plot 5 x 5 m, most habitats",7
186041,"Square plot 5 x 5 m, most habitats",8
186042,Linear plot,7
186058,"Square plot 10 x 10 m, woodlands",5
186060,Linear plot,5
186062,"Square plot 5 x 5 m, most habitats",4
186064,"Square plot 5 x 5 m, most habitats",4
186065,Linear plot,4
186067,"Square plot 10 x 10 m, woodlands",6
186100,Linear plot,5
186101,"Square plot 10 x 10 m, woodlands",5
186163,"Square plot 5 x 5 m, most habitats",2
186270,Linear plot,2
186271,Linear plot,2
186272,"Square plot 10 x 10 m, woodlands",2
186273,Linear plot,2
186289,"Square plot 5 x 5 m, most habitats",8
186290,"Square plot 5 x 5 m, most habitats",8
186291,"Square plot 5 x 5 m, most habitats",1
186294,"Square plot 5 x 5 m, most habitats",1
186300,Linear plot,1
186301,"Square plot 5 x 5 m, most habitats",2
186302,"Square plot 5 x 5 m, most habitats",1
186303,"Square plot 5 x 5 m, most habitats",2
186304,"Square plot 5 x 5 m, most habitats",2
186313,Linear plot,1
186314,"Square plot 5 x 5 m, most habitats",1
186316,"Square plot 5 x 5 m, most habitats",1
186350,Linear plot,4
186351,Linear plot,4
186378,"Square plot 10 x 10 m, woodlands",6
186379,Linear plot,6
186384,"Square plot 10 x 10 m, woodlands",5
186386,"Square plot 5 x 5 m, most habitats",4
186387,Linear plot,6
186417,"Square plot 5 x 5 m, most habitats",6
186418,"Square plot 5 x 5 m, most habitats",6
186419,"Square plot 5 x 5 m, most habitats",1
186557,Linear plot,3
186623,"Square plot 5 x 5 m, most habitats",11
186629,"Square plot 5 x 5 m, most habitats",11
186664,Linear plot,8
186666,"Square plot 5 x 5 m, most habitats",8
186668,"Square plot 5 x 5 m, most habitats",8
186670,Linear plot,8
186686,"Square plot 5 x 5 m, most habitats",3
186688,"Square plot 5 x 5 m, most habitats",6
186689,Linear plot,6
186701,"Square plot 5 x 5 m, most habitats",4
186710,"Square plot 5 x 5 m, most habitats",1
186711,Linear plot,1
186712,Linear plot,1
186755,Linear plot,12
186756,"Square plot 5 x 5 m, most habitats",14
186757,"Square plot 5 x 5 m, most habitats",13
186758,Linear plot,13
186804,"Square plot 5 x 5 m, most habitats",2
186843,"Square plot 5 x 5 m, most habitats",6
186846,Linear plot,6
186847,"Square plot 5 x 5 m, most habitats",9
186867,"Square plot 5 x 5 m, most habitats",8
186868,"Square plot 10 x 10 m, woodlands",5
186888,Linear plot,1
186896,Linear plot,6
186897,"Square plot 5 x 5 m, most habitats",6
186931,"Square plot 5 x 5 m, most habitats",6
186932,Linear plot,6
186948,"Square plot 5 x 5 m, most habitats",1
186949,"Square plot 5 x 5 m, most habitats",1
186950,"Square plot 5 x 5 m, most habitats",1
186951,"Square plot 5 x 5 m, most habitats",2
186952,"Square plot 5 x 5 m, most habitats",2
186953,"Square plot 5 x 5 m, most habitats",2
186954,Linear plot,2
186955,Linear plot,1
186969,Linear plot,11
186970,Linear plot,2
186971,"Square plot 10 x 10 m, woodlands",5
186979,Linear plot,1
186991,Linear plot,6
186992,"Square plot 5 x 5 m, most habitats",2
186993,"Square plot 5 x 5 m, most habitats",2
186994,"Square plot 5 x 5 m, most habitats",2
186995,"Square plot 5 x 5 m, most habitats",2
187000,"Square plot 10 x 10 m, woodlands",2
187006,"Square plot 10 x 10 m, woodlands",14
187008,"Square plot 5 x 5 m, most habitats",13
187009,Linear plot,13
187010,"Square plot 5 x 5 m, most habitats",13
187011,"Square plot 5 x 5 m, most habitats",14
187012,"Square plot 5 x 5 m, most habitats",13
187014,Linear plot,14
187018,Linear plot,2
187024,"Square plot 10 x 10 m, woodlands",2
187025,"Square plot 5 x 5 m, most habitats",1
187026,"Square plot 5 x 5 m, most habitats",2
187031,Linear plot,4
187032,"Square plot 10 x 10 m, woodlands",2
187033,Linear plot,3
187034,"Square plot 5 x 5 m, most habitats",3
187036,Linear plot,2
187038,"Square plot 5 x 5 m, most habitats",2
187039,Linear plot,2
187040,"Square plot 5 x 5 m, most habitats",2
187041,"Square plot 10 x 10 m, woodlands",2
187042,Linear plot,2
187059,Linear plot,4
187060,"Square plot 5 x 5 m, most habitats",1
187064,Linear plot,1
187074,"Square plot 5 x 5 m, most habitats",2
187075,"Square plot 5 x 5 m, most habitats",1
187076,"Square plot 5 x 5 m, most habitats",1
187078,Linear plot,1
187079,Linear plot,1
187080,"Square plot 5 x 5 m, most habitats",3
187081,"Square plot 5 x 5 m, most habitats",3
187082,"Square plot 5 x 5 m, most habitats",1
187087,Linear plot,2
187088,"Square plot 10 x 10 m, woodlands",2
187089,"Square plot 10 x 10 m, woodlands",2
187090,"Square plot 5 x 5 m, most habitats",3
187092,"Square plot 5 x 5 m, most habitats",2
187093,"Square plot 10 x 10 m, woodlands",2
187094,Linear plot,1
187095,Linear plot,1
187112,"Square plot 10 x 10 m, woodlands",2
187113,Linear plot,2
187114,"Square plot 5 x 5 m, most habitats",2
187115,"Square plot 5 x 5 m, most habitats",4
187116,Linear plot,2
187118,Linear plot,4
187119,"Square plot 5 x 5 m, most habitats",2
187120,"Square plot 10 x 10 m, woodlands",2
187121,Linear plot,2
187122,"Square plot 10 x 10 m, woodlands",2
187123,Linear plot,2
187147,"Square plot 5 x 5 m, most habitats",1
187149,"Square plot 5 x 5 m, most habitats",1
187150,"Square plot 5 x 5 m, most habitats",1
187151,Linear plot,1
187152,Linear plot,1
187278,"Square plot 5 x 5 m, most habitats",13
187280,"Square plot 10 x 10 m, woodlands",11
187281,Linear plot,11
187283,Linear plot,13
187284,"Square plot 5 x 5 m, most habitats",13
187337,Linear plot,3
187338,"Square plot 5 x 5 m, most habitats",3
187339,Linear plot,3
187340,"Square plot 5 x 5 m, most habitats",1
187341,"Square plot 10 x 10 m, woodlands",1
187343,Linear plot,1
187402,"Square plot 5 x 5 m, most habitats",4
187403,Linear plot,4
187404,"Square plot 5 x 5 m, most habitats",4
187405,"Square plot 5 x 5 m, most habitats",4
187406,Linear plot,4
189569,"Square plot 10 x 10 m, woodlands",6
189570,Linear plot,4
189571,"Square plot 5 x 5 m, most habitats",2
189572,"Square plot 5 x 5 m, most habitats",2
189576,"Square plot 10 x 10 m, woodlands",4
189577,Linear plot,4
189578,"Square plot 5 x 5 m, most habitats",4
189579,Linear plot,4
189580,"Square plot 10 x 10 m, woodlands",4
189582,Linear plot,7
189583,Linear plot,7
189584,"Square plot 5 x 5 m, most habitats",7
189585,"Square plot 10 x 10 m, woodlands",7
189586,"Square plot 10 x 10 m, woodlands",7
189590,Linear plot,2
189591,Linear plot,2
189592,"Square plot 5 x 5 m, most habitats",1
189593,"Square plot 5 x 5 m, most habitats",2
189594,"Square plot 5 x 5 m, most habitats",2
189596,Linear plot,2
189597,Linear plot,2
189598,Linear plot,1
189599,Linear plot,2
189626,Linear plot,5
189627,Linear plot,5
189628,Linear plot,5
189629,"Square plot 5 x 5 m, most habitats",5
189630,"Square plot 5 x 5 m, most habitats",5
189631,Linear plot,5
189691,"Square plot 5 x 5 m, most habitats",4
189692,Linear plot,4
189693,Linear plot,4
189694,"Square plot 5 x 5 m, most habitats",3
189695,"Square plot 5 x 5 m, most habitats",4
189697,Linear plot,5
189698,"Square plot 5 x 5 m, most habitats",4
189699,"Square plot 5 x 5 m, most habitats",4
189700,Linear plot,6
189701,"Square plot 5 x 5 m, most habitats",6
189738,"Square plot 5 x 5 m, most habitats",5
189739,"Square plot 5 x 5 m, most habitats",6
189740,Linear plot,4
189766,"Square plot 5 x 5 m, most habitats",1
189768,"Square plot 5 x 5 m, most habitats",1
189769,Linear plot,1
189772,Linear plot,4
189773,"Square plot 10 x 10 m, woodlands",2
189774,"Square plot 5 x 5 m, most habitats",3
189775,"Square plot 5 x 5 m, most habitats",5
189777,"Square plot 10 x 10 m, woodlands",1
189778,Linear plot,1
189779,"Square plot 10 x 10 m, woodlands",1
189780,"Square plot 5 x 5 m, most habitats",4
189782,Linear plot,1
189786,Linear plot,2
189787,"Square plot 10 x 10 m, woodlands",2
189788,"Square plot 10 x 10 m, woodlands",2
189789,"Square plot 10 x 10 m, woodlands",2
189790,Linear plot,2
189791,Linear plot,4
189792,Linear plot,4
189793,"Square plot 10 x 10 m, woodlands",3
189794,"Square plot 5 x 5 m, most habitats",3
189795,"Square plot 5 x 5 m, most habitats",4
190008,"Square plot 5 x 5 m, most habitats",2
190014,Linear plot,2
190019,"Square plot 10 x 10 m, woodlands",2
190098,Linear plot,1
190099,"Square plot 5 x 5 m, most habitats",1
190100,"Square plot 5 x 5 m, most habitats",1
190102,Linear plot,1
190103,"Square plot 5 x 5 m, most habitats",1
190406,"Square plot 5 x 5 m, most habitats",2
190408,"Square plot 10 x 10 m, woodlands",2
190602,"Square plot 5 x 5 m, most habitats",2
190603,"Square plot 5 x 5 m, most habitats",2
190604,"Square plot 5 x 5 m, most habitats",2
190605,"Square plot 5 x 5 m, most habitats",2
190606,"Square plot 5 x 5 m, most habitats",2
190607,"Square plot 5 x 5 m, most habitats",2
190608,Linear plot,2
190609,"Square plot 10 x 10 m, woodlands",2
190610,"Square plot 5 x 5 m, most habitats",2
190611,Linear plot,2
190979,Linear plot,7
190980,Linear plot,6
190981,"Square plot 5 x 5 m, most habitats",6
191836,"Square plot 5 x 5 m, most habitats",3
191837,"Square plot 5 x 5 m, most habitats",3
191838,"Square plot 5 x 5 m, most habitats",3
191839,"Square plot 5 x 5 m, most habitats",3
191840,"Square plot 5 x 5 m, most habitats",3
192102,Linear plot,1
192103,Linear plot,1
192104,"Square plot 10 x 10 m, woodlands",1
192105,"Square plot 5 x 5 m, most habitats",1
192106,Linear plot,1
192107,"Square plot 10 x 10 m, woodlands",1
192108,"Square plot 10 x 10 m, woodlands",1
192109,"Square plot 10 x 10 m, woodlands",1
192111,"Square plot 10 x 10 m, woodlands",1
192112,"Square plot 10 x 10 m, woodlands",1
192346,Linear plot,4
192347,Linear plot,4
192348,Linear plot,4
192349,"Square plot 5 x 5 m, most habitats",5
193381,"Square plot 5 x 5 m, most habitats",4
193382,"Square plot 5 x 5 m, most habitats",2
193383,"Square plot 5 x 5 m, most habitats",2
193384,"Square plot 5 x 5 m, most habitats",2
193385,"Square plot 5 x 5 m, most habitats",2
195340,"Square plot 5 x 5 m, most habitats",1
195342,"Square plot 5 x 5 m, most habitats",1
195343,"Square plot 5 x 5 m, most habitats",1
195344,"Square plot 5 x 5 m, most habitats",1
195345,"Square plot 5 x 5 m, most habitats",1
195423,"Square plot 10 x 10 m, woodlands",4
195424,"Square plot 10 x 10 m, woodlands",2
195425,"Square plot 10 x 10 m, woodlands",3
195426,"Square plot 10 x 10 m, woodlands",4
195675,"Square plot 5 x 5 m, most habitats",5
195678,Linear plot,5
195679,Linear plot,5
195680,"Square plot 5 x 5 m, most habitats",5
195681,"Square plot 5 x 5 m, most habitats",5
196178,Linear plot,1
196181,"Square plot 10 x 10 m, woodlands",1
196186,Linear plot,1
196196,"Square plot 10 x 10 m, woodlands",1
196199,"Square plot 5 x 5 m, most habitats",1
196439,"Square plot 5 x 5 m, most habitats",3
196670,Linear plot,1
196716,"Square plot 5 x 5 m, most habitats",3
196717,"Square plot 5 x 5 m, most habitats",3
196718,"Square plot 5 x 5 m, most habitats",3
196757,"Square plot 5 x 5 m, most habitats",1
196758,Linear plot,3
196760,Linear plot,1
196856,Linear plot,3
196940,Linear plot,2
196941,Linear plot,2
196942,"Square plot 5 x 5 m, most habitats",2
196943,Linear plot,2
196944,"Square plot 10 x 10 m, woodlands",2
197002,"Square plot 5 x 5 m, most habitats",1
197006,"Square plot 5 x 5 m, most habitats",1
197039,"Square plot 5 x 5 m, most habitats",8
197044,Linear plot,11
197049,"Square plot 10 x 10 m, woodlands",6
197050,Linear plot,6
197055,Linear plot,4
197056,Linear plot,4
197057,Linear plot,4
197203,"Square plot 5 x 5 m, most habitats",1
197204,"Square plot 10 x 10 m, woodlands",1
197205,Linear plot,1
197206,"Square plot 5 x 5 m, most habitats",1
197207,Linear plot,1
197238,"Square plot 5 x 5 m, most habitats",1
197239,"Square plot 5 x 5 m, most habitats",1
197241,Linear plot,1
197242,"Square plot 5 x 5 m, most habitats",1
197243,Linear plot,1
197307,"Square plot 10 x 10 m, woodlands",6
197308,Linear plot,6
197313,Linear plot,3
197314,"Square plot 5 x 5 m, most habitats",3
197315,"Square plot 5 x 5 m, most habitats",2
197316,"Square plot 5 x 5 m, most habitats",2
197317,Linear plot,2
197330,"Square plot 5 x 5 m, most habitats",6
197332,"Square plot 5 x 5 m, most habitats",6
197333,Linear plot,6
197351,Linear plot,1
197521,"Square plot 5 x 5 m, most habitats",2
197522,Linear plot,2
197596,"Square plot 5 x 5 m, most habitats",11
197599,Linear plot,11
197600,"Square plot 5 x 5 m, most habitats",11
197601,"Square plot 5 x 5 m, most habitats",8
197603,"Square plot 10 x 10 m, woodlands",11
197628,"Square plot 5 x 5 m, most habitats",3
197658,Linear plot,1
197659,"Square plot 5 x 5 m, most habitats",1
197689,Linear plot,3
197690,"Square plot 5 x 5 m, most habitats",3
197691,Linear plot,3
197693,"Square plot 10 x 10 m, woodlands",3
197716,Linear plot,3
197719,"Square plot 5 x 5 m, most habitats",5
197720,Linear plot,5
197722,"Square plot 5 x 5 m, most habitats",5
197723,"Square plot 5 x 5 m, most habitats",5
197725,"Square plot 5 x 5 m, most habitats",5
197746,"Square plot 10 x 10 m, woodlands",1
197747,Linear plot,1
197748,"Square plot 5 x 5 m, most habitats",1
197752,"Square plot 5 x 5 m, most habitats",1
197809,"Square plot 5 x 5 m, most habitats",1
197821,Linear plot,1
197968,Linear plot,4
198083,"Square plot 5 x 5 m, most habitats",3
198105,"Square plot 5 x 5 m, most habitats",3
198107,Linear plot,5
198108,"Square plot 5 x 5 m, most habitats",5
198110,Linear plot,5
198111,"Square plot 5 x 5 m, most habitats",5
198286,"Square plot 5 x 5 m, most habitats",1
198287,"Square plot 5 x 5 m, most habitats",1
198289,Linear plot,1
198290,Linear plot,6
198292,Linear plot,11
198453,"Square plot 5 x 5 m, most habitats",11
198455,"Square plot 5 x 5 m, most habitats",11
198456,"Square plot 10 x 10 m, woodlands",11
198505,Linear plot,6
198506,Linear plot,6
198515,Linear plot,4
198529,Linear plot,5
198531,Linear plot,5
198532,Linear plot,4
198533,"Square plot 5 x 5 m, most habitats",4
198550,"Square plot 5 x 5 m, most habitats",11
198551,"Square plot 5 x 5 m, most habitats",9
198552,"Square plot 5 x 5 m, most habitats",9
198553,"Square plot 5 x 5 m, most habitats",9
198664,"Square plot 5 x 5 m, most habitats",1
198665,"Square plot 5 x 5 m, most habitats",1
198666,"Square plot 5 x 5 m, most habitats",1
198667,"Square plot 5 x 5 m, most habitats",1
198668,"Square plot 5 x 5 m, most habitats",1
198682,"Square plot 5 x 5 m, most habitats",4
198719,"Square plot 5 x 5 m, most habitats",7
198740,"Square plot 5 x 5 m, most habitats",1
198741,"Square plot 5 x 5 m, most habitats",1
198856,Linear plot,4
198919,"Square plot 5 x 5 m, most habitats",1
198920,Linear plot,8
198921,Linear plot,8
198991,"Square plot 5 x 5 m, most habitats",6
198996,"Square plot 5 x 5 m, most habitats",11
198997,"Square plot 5 x 5 m, most habitats",11
199141,Linear plot,4
199158,"Square plot 5 x 5 m, most habitats",10
200998,"Square plot 5 x 5 m, most habitats",11
201019,Linear plot,11
201021,"Square plot 5 x 5 m, most habitats",1
201022,"Square plot 5 x 5 m, most habitats",11
201023,Linear plot,11
201025,"Square plot 5 x 5 m, most habitats",12
201200,"Square plot 5 x 5 m, most habitats",2
201201,"Square plot 5 x 5 m, most habitats",2
201202,Linear plot,2
201213,Linear plot,1
201219,"Square plot 5 x 5 m, most habitats",1
201220,"Square plot 5 x 5 m, most habitats",1
201221,"Square plot 5 x 5 m, most habitats",1
201806,"Square plot 5 x 5 m, most habitats",2
201856,"Square plot 5 x 5 m, most habitats",10
201857,"Square plot 5 x 5 m, most habitats",9
201858,"Square plot 5 x 5 m, most habitats",9
201860,"Square plot 5 x 5 m, most habitats",9
201866,Linear plot,4
201914,"Square plot 10 x 10 m, woodlands",2
201915,"Square plot 10 x 10 m, woodlands",2
201916,"Square plot 10 x 10 m, woodlands",2
201929,Linear plot,2
201930,Linear plot,2
201934,"Square plot 10 x 10 m, woodlands",2
201935,"Square plot 5 x 5 m, most habitats",2
201936,Linear plot,2
201937,"Square plot 5 x 5 m, most habitats",2
201938,"Square plot 10 x 10 m, woodlands",2
202102,Linear plot,1
202104,Linear plot,1
202105,Linear plot,1
202106,"Square plot 5 x 5 m, most habitats",1
202107,"Square plot 10 x 10 m, woodlands",1
202211,Linear plot,2
202273,"Square plot 5 x 5 m, most habitats",2
202324,Linear plot,2
202327,Linear plot,2
202329,"Square plot 10 x 10 m, woodlands",1
202346,"Square plot 10 x 10 m, woodlands",4
202350,Linear plot,1
202351,"Square plot 10 x 10 m, woodlands",1
202353,Linear plot,2
202355,"Square plot 5 x 5 m, most habitats",1
202357,"Square plot 5 x 5 m, most habitats",1
202644,"Square plot 5 x 5 m, most habitats",4
202696,"Square plot 5 x 5 m, most habitats",2
202698,Linear plot,2
202700,Linear plot,2
202830,"Square plot 5 x 5 m, most habitats",12
202831,Linear plot,12
202832,"Square plot 5 x 5 m, most habitats",12
202886,Linear plot,2
202887,Linear plot,2
202888,"Square plot 5 x 5 m, most habitats",2
202889,Linear plot,2
202890,"Square plot 5 x 5 m, most habitats",2
202909,"Square plot 5 x 5 m, most habitats",2
202910,"Square plot 5 x 5 m, most habitats",2
202911,"Square plot 5 x 5 m, most habitats",2
202912,Linear plot,2
202913,Linear plot,2
203020,"Square plot 5 x 5 m, most habitats",1
203122,Linear plot,3
203124,"Square plot 5 x 5 m, most habitats",3
203135,"Square plot 5 x 5 m, most habitats",12
203136,"Square plot 5 x 5 m, most habitats",12
203147,Linear plot,11
203167,Linear plot,11
203171,"Square plot 5 x 5 m, most habitats",10
203184,Linear plot,5
203185,Linear plot,2
203186,"Square plot 5 x 5 m, most habitats",10
203187,Linear plot,10
203188,Linear plot,10
203213,"Square plot 5 x 5 m, most habitats",4
203260,"Square plot 10 x 10 m, woodlands",4
203261,Linear plot,4
203262,Linear plot,4
203264,"Square plot 5 x 5 m, most habitats",4
203265,"Square plot 5 x 5 m, most habitats",4
203344,Linear plot,1
203357,Linear plot,1
203385,"Square plot 10 x 10 m, woodlands",1
203386,"Square plot 5 x 5 m, most habitats",1
203387,"Square plot 5 x 5 m, most habitats",1
203388,"Square plot 5 x 5 m, most habitats",1
203389,"Square plot 10 x 10 m, woodlands",1
203392,"Square plot 5 x 5 m, most habitats",5
203393,Linear plot,7
203417,Linear plot,1
203418,Linear plot,1
203419,"Square plot 5 x 5 m, most habitats",1
203420,"Square plot 5 x 5 m, most habitats",1
203421,"Square plot 5 x 5 m, most habitats",3
203422,"Square plot 5 x 5 m, most habitats",3
203423,"Square plot 5 x 5 m, most habitats",3
203424,Linear plot,3
203425,Linear plot,2
203428,Linear plot,1
203500,"Square plot 5 x 5 m, most habitats",1
203510,"Square plot 10 x 10 m, woodlands",3
203511,Linear plot,3
203512,"Square plot 10 x 10 m, woodlands",3
203513,Linear plot,3
203514,"Square plot 10 x 10 m, woodlands",3
203548,Linear plot,2
203553,Linear plot,1
203555,"Square plot 5 x 5 m, most habitats",1
203569,"Square plot 5 x 5 m, most habitats",2
203570,"Square plot 5 x 5 m, most habitats",1
203571,"Square plot 5 x 5 m, most habitats",1
203572,"Square plot 5 x 5 m, most habitats",1
203573,"Square plot 5 x 5 m, most habitats",1
203601,"Square plot 5 x 5 m, most habitats",7
203658,"Square plot 5 x 5 m, most habitats",12
203660,"Square plot 5 x 5 m, most habitats",14
203661,"Square plot 5 x 5 m, most habitats",12
203662,Linear plot,12
203671,"Square plot 5 x 5 m, most habitats",7
203698,Linear plot,12
203701,"Square plot 5 x 5 m, most habitats",12
203704,Linear plot,12
203705,"Square plot 5 x 5 m, most habitats",12
203707,"Square plot 10 x 10 m, woodlands",13
203708,"Square plot 5 x 5 m, most habitats",13
203719,"Square plot 5 x 5 m, most habitats",9
203728,"Square plot 5 x 5 m, most habitats",1
203730,Linear plot,1
203737,"Square plot 5 x 5 m, most habitats",1
203738,"Square plot 5 x 5 m, most habitats",1
203739,Linear plot,1
203740,"Square plot 5 x 5 m, most habitats",1
203741,"Square plot 10 x 10 m, woodlands",1
203786,"Square plot 5 x 5 m, most habitats",8
203787,Linear plot,8
203788,Linear plot,8
203789,"Square plot 5 x 5 m, most habitats",8
203790,"Square plot 5 x 5 m, most habitats",8
203792,"Square plot 5 x 5 m, most habitats",6
203793,Linear plot,8
203795,"Square plot 5 x 5 m, most habitats",8
203796,Linear plot,8
203798,Linear plot,8
203809,"Square plot 5 x 5 m, most habitats",9
203810,"Square plot 5 x 5 m, most habitats",9
203811,"Square plot 10 x 10 m, woodlands",8
203812,Linear plot,10
203813,Linear plot,10
203941,"Square plot 5 x 5 m, most habitats",9
203942,"Square plot 5 x 5 m, most habitats",9
203944,"Square plot 10 x 10 m, woodlands",11
204033,Linear plot,5
204034,Linear plot,4
204035,"Square plot 10 x 10 m, woodlands",1
204036,"Square plot 10 x 10 m, woodlands",5
204058,"Square plot 5 x 5 m, most habitats",1
204099,"Square plot 5 x 5 m, most habitats",2
204100,"Square plot 5 x 5 m, most habitats",2
204102,"Square plot 5 x 5 m, most habitats",2
204103,Linear plot,2
204104,Linear plot,3
204105,"Square plot 5 x 5 m, most habitats",2
204106,"Square plot 5 x 5 m, most habitats",1
204107,"Square plot 5 x 5 m, most habitats",1
204109,Linear plot,3
204112,"Square plot 5 x 5 m, most habitats",3
204113,"Square plot 5 x 5 m, most habitats",3
204125,"Square plot 5 x 5 m, most habitats",12
204126,"Square plot 5 x 5 m, most habitats",12
204234,"Square plot 5 x 5 m, most habitats",2
204237,Linear plot,5
204238,Linear plot,5
204239,"Square plot 5 x 5 m, most habitats",5
204240,"Square plot 5 x 5 m, most habitats",5
204241,"Square plot 5 x 5 m, most habitats",5
204265,"Square plot 10 x 10 m, woodlands",8
204268,"Square plot 5 x 5 m, most habitats",7
204274,Linear plot,2
204275,"Square plot 5 x 5 m, most habitats",7
204276,"Square plot 5 x 5 m, most habitats",8
204277,Linear plot,3
204278,"Square plot 5 x 5 m, most habitats",3
204279,Linear plot,3
204280,"Square plot 5 x 5 m, most habitats",3
204281,"Square plot 5 x 5 m, most habitats",4
204298,Linear plot,2
204299,Linear plot,2
204300,"Square plot 5 x 5 m, most habitats",1
204301,"Square plot 5 x 5 m, most habitats",5
204302,"Square plot 5 x 5 m, most habitats",4
204303,"Square plot 5 x 5 m, most habitats",4
204304,"Square plot 10 x 10 m, woodlands",4
204305,Linear plot,4
204306,Linear plot,4
204307,"Square plot 10 x 10 m, woodlands",4
204308,Linear plot,3
204309,Linear plot,4
204310,"Square plot 5 x 5 m, most habitats",4
204321,Linear plot,9
204344,"Square plot 5 x 5 m, most habitats",4
204369,"Square plot 5 x 5 m, most habitats",5
204371,Linear plot,5
204372,Linear plot,5
204373,"Square plot 5 x 5 m, most habitats",5
204610,Linear plot,8
204633,"Square plot 5 x 5 m, most habitats",5
204706,"Square plot 5 x 5 m, most habitats",3
204707,"Square plot 10 x 10 m, woodlands",2
204715,"Square plot 5 x 5 m, most habitats",3
204716,"Square plot 5 x 5 m, most habitats",3
204727,"Square plot 10 x 10 m, woodlands",1
204806,"Square plot 5 x 5 m, most habitats",2
204808,"Square plot 5 x 5 m, most habitats",2
204935,Linear plot,1
204954,"Square plot 5 x 5 m, most habitats",3
204955,"Square plot 5 x 5 m, most habitats",3
204956,Linear plot,3
204957,"Square plot 5 x 5 m, most habitats",3
204958,"Square plot 5 x 5 m, most habitats",3
205015,"Square plot 5 x 5 m, most habitats",5
205016,"Square plot 5 x 5 m, most habitats",5
205017,"Square plot 5 x 5 m, most habitats",6
205018,Linear plot,5
205402,"Square plot 5 x 5 m, most habitats",8
205611,"Square plot 10 x 10 m, woodlands",7
205613,"Square plot 10 x 10 m, woodlands",7
205712,"Square plot 5 x 5 m, most habitats",7
205713,"Square plot 5 x 5 m, most habitats",7
205714,"Square plot 5 x 5 m, most habitats",6
210927,"Square plot 5 x 5 m, most habitats",1
211928,"Square plot 5 x 5 m, most habitats",6
211930,"Square plot 5 x 5 m, most habitats",7
212265,"Square plot 5 x 5 m, most habitats",4
212328,"Square plot 10 x 10 m, woodlands",3
212329,Linear plot,3
212330,"Square plot 5 x 5 m, most habitats",3
212332,"Square plot 5 x 5 m, most habitats",3
212333,Linear plot,3
213388,Linear plot,1
213391,Linear plot,1
213392,Linear plot,1
213514,Linear plot,2
213515,Linear plot,2
213516,"Square plot 5 x 5 m, most habitats",2
213523,"Square plot 5 x 5 m, most habitats",2
213524,"Square plot 5 x 5 m, most habitats",2
213582,Linear plot,9
213631,Linear plot,9
213636,"Square plot 10 x 10 m, woodlands",9
213637,"Square plot 5 x 5 m, most habitats",9
213638,"Square plot 5 x 5 m, most habitats",9
213758,"Square plot 5 x 5 m, most habitats",2
213759,"Square plot 5 x 5 m, most habitats",1
213760,"Square plot 5 x 5 m, most habitats",1
213761,"Square plot 5 x 5 m, most habitats",1
213762,Linear plot,1
214306,"Square plot 5 x 5 m, most habitats",3
214308,Linear plot,3
214311,"Square plot 10 x 10 m, woodlands",3
214314,Linear plot,3
214393,Linear plot,10
214394,Linear plot,10
214395,Linear plot,10
214396,Linear plot,10
214397,Linear plot,10
214403,"Square plot 5 x 5 m, most habitats",10
214406,Linear plot,10
214407,"Square plot 5 x 5 m, most habitats",10
214409,Linear plot,10
214411,Linear plot,10
214670,Linear plot,4
214869,"Square plot 5 x 5 m, most habitats",9
214971,Linear plot,9
214990,Linear plot,9
214991,Linear plot,5
214994,"Square plot 5 x 5 m, most habitats",9
214996,"Square plot 5 x 5 m, most habitats",9
215088,Linear plot,10
215089,"Square plot 5 x 5 m, most habitats",10
